step,actual,persistence_forecast,moving_average_forecast
6736,892.64,883.84,888.5799999999999
6737,896.91,883.84,888.5799999999999
6738,881.83,883.84,888.5799999999999
6739,888.99,883.84,888.5799999999999
6740,891.65,883.84,888.5799999999999
6741,892.02,883.84,888.5799999999999
6742,886.33,883.84,888.5799999999999
6743,896.41,883.84,888.5799999999999
6744,892.27,889.42,888.1658333333334
6745,885.34,889.42,888.1658333333334
6746,885.78,889.42,888.1658333333334
6747,892.64,889.42,888.1658333333334
6748,896.91,889.42,888.1658333333334
6749,881.83,889.42,888.1658333333334
6750,888.99,889.42,888.1658333333334
6751,891.65,889.42,888.1658333333334
6752,892.02,889.42,888.1658333333334
6753,886.33,889.42,888.1658333333334
6754,896.41,889.42,888.1658333333334
6755,883.59,889.42,888.1658333333334
6756,885.34,892.27,888.9533333333334
6757,885.78,892.27,888.9533333333334
6758,892.64,892.27,888.9533333333334
6759,896.91,892.27,888.9533333333334
6760,881.83,892.27,888.9533333333334
6761,888.99,892.27,888.9533333333334
6762,891.65,892.27,888.9533333333334
6763,892.02,892.27,888.9533333333334
6764,886.33,892.27,888.9533333333334
6765,896.41,892.27,888.9533333333334
6766,883.59,892.27,888.9533333333334
6767,890.03,892.27,888.9533333333334
6768,885.78,885.34,889.0141666666668
6769,892.64,885.34,889.0141666666668
6770,896.91,885.34,889.0141666666668
6771,881.83,885.34,889.0141666666668
6772,888.99,885.34,889.0141666666668
6773,891.65,885.34,889.0141666666668
6774,892.02,885.34,889.0141666666668
6775,886.33,885.34,889.0141666666668
6776,896.41,885.34,889.0141666666668
6777,883.59,885.34,889.0141666666668
6778,890.03,885.34,889.0141666666668
6779,896.91,885.34,889.0141666666668
6780,892.64,885.78,888.7800000000001
6781,896.91,885.78,888.7800000000001
6782,881.83,885.78,888.7800000000001
6783,888.99,885.78,888.7800000000001
6784,891.65,885.78,888.7800000000001
6785,892.02,885.78,888.7800000000001
6786,886.33,885.78,888.7800000000001
6787,896.41,885.78,888.7800000000001
6788,883.59,885.78,888.7800000000001
6789,890.03,885.78,888.7800000000001
6790,896.91,885.78,888.7800000000001
6791,892.85,885.78,888.7800000000001
6792,896.91,892.64,889.5991666666667
6793,881.83,892.64,889.5991666666667
6794,888.99,892.64,889.5991666666667
6795,891.65,892.64,889.5991666666667
6796,892.02,892.64,889.5991666666667
6797,886.33,892.64,889.5991666666667
6798,896.41,892.64,889.5991666666667
6799,883.59,892.64,889.5991666666667
6800,890.03,892.64,889.5991666666667
6801,896.91,892.64,889.5991666666667
6802,892.85,892.64,889.5991666666667
6803,884.05,892.64,889.5991666666667
6804,881.83,896.91,890.1366666666667
6805,888.99,896.91,890.1366666666667
6806,891.65,896.91,890.1366666666667
6807,892.02,896.91,890.1366666666667
6808,886.33,896.91,890.1366666666667
6809,896.41,896.91,890.1366666666667
6810,883.59,896.91,890.1366666666667
6811,890.03,896.91,890.1366666666667
6812,896.91,896.91,890.1366666666667
6813,892.85,896.91,890.1366666666667
6814,884.05,896.91,890.1366666666667
6815,889.72,896.91,890.1366666666667
6816,888.99,881.83,889.0225
6817,891.65,881.83,889.0225
6818,892.02,881.83,889.0225
6819,886.33,881.83,889.0225
6820,896.41,881.83,889.0225
6821,883.59,881.83,889.0225
6822,890.03,881.83,889.0225
6823,896.91,881.83,889.0225
6824,892.85,881.83,889.0225
6825,884.05,881.83,889.0225
6826,889.72,881.83,889.0225
6827,894.88,881.83,889.0225
6828,891.65,888.99,888.9991666666666
6829,892.02,888.99,888.9991666666666
6830,886.33,888.99,888.9991666666666
6831,896.41,888.99,888.9991666666666
6832,883.59,888.99,888.9991666666666
6833,890.03,888.99,888.9991666666666
6834,896.91,888.99,888.9991666666666
6835,892.85,888.99,888.9991666666666
6836,884.05,888.99,888.9991666666666
6837,889.72,888.99,888.9991666666666
6838,894.88,888.99,888.9991666666666
6839,894.17,888.99,888.9991666666666
6840,892.02,891.65,889.5408333333334
6841,886.33,891.65,889.5408333333334
6842,896.41,891.65,889.5408333333334
6843,883.59,891.65,889.5408333333334
6844,890.03,891.65,889.5408333333334
6845,896.91,891.65,889.5408333333334
6846,892.85,891.65,889.5408333333334
6847,884.05,891.65,889.5408333333334
6848,889.72,891.65,889.5408333333334
6849,894.88,891.65,889.5408333333334
6850,894.17,891.65,889.5408333333334
6851,895.3,891.65,889.5408333333334
6852,886.33,892.02,889.1058333333334
6853,896.41,892.02,889.1058333333334
6854,883.59,892.02,889.1058333333334
6855,890.03,892.02,889.1058333333334
6856,896.91,892.02,889.1058333333334
6857,892.85,892.02,889.1058333333334
6858,884.05,892.02,889.1058333333334
6859,889.72,892.02,889.1058333333334
6860,894.88,892.02,889.1058333333334
6861,894.17,892.02,889.1058333333334
6862,895.3,892.02,889.1058333333334
6863,887.03,892.02,889.1058333333334
6864,896.41,886.33,888.9183333333334
6865,883.59,886.33,888.9183333333334
6866,890.03,886.33,888.9183333333334
6867,896.91,886.33,888.9183333333334
6868,892.85,886.33,888.9183333333334
6869,884.05,886.33,888.9183333333334
6870,889.72,886.33,888.9183333333334
6871,894.88,886.33,888.9183333333334
6872,894.17,886.33,888.9183333333334
6873,895.3,886.33,888.9183333333334
6874,887.03,886.33,888.9183333333334
6875,884.0,886.33,888.9183333333334
6876,883.59,896.41,889.9658333333333
6877,890.03,896.41,889.9658333333333
6878,896.91,896.41,889.9658333333333
6879,892.85,896.41,889.9658333333333
6880,884.05,896.41,889.9658333333333
6881,889.72,896.41,889.9658333333333
6882,894.88,896.41,889.9658333333333
6883,894.17,896.41,889.9658333333333
6884,895.3,896.41,889.9658333333333
6885,887.03,896.41,889.9658333333333
6886,884.0,896.41,889.9658333333333
6887,896.46,896.41,889.9658333333333
6888,890.03,883.59,889.48
6889,896.91,883.59,889.48
6890,892.85,883.59,889.48
6891,884.05,883.59,889.48
6892,889.72,883.59,889.48
6893,894.88,883.59,889.48
6894,894.17,883.59,889.48
6895,895.3,883.59,889.48
6896,887.03,883.59,889.48
6897,884.0,883.59,889.48
6898,896.46,883.59,889.48
6899,888.14,883.59,889.48
6900,896.91,890.03,889.2933333333334
6901,892.85,890.03,889.2933333333334
6902,884.05,890.03,889.2933333333334
6903,889.72,890.03,889.2933333333334
6904,894.88,890.03,889.2933333333334
6905,894.17,890.03,889.2933333333334
6906,895.3,890.03,889.2933333333334
6907,887.03,890.03,889.2933333333334
6908,884.0,890.03,889.2933333333334
6909,896.46,890.03,889.2933333333334
6910,888.14,890.03,889.2933333333334
6911,882.96,890.03,889.2933333333334
6912,892.85,896.91,890.2575
6913,884.05,896.91,890.2575
6914,889.72,896.91,890.2575
6915,894.88,896.91,890.2575
6916,894.17,896.91,890.2575
6917,895.3,896.91,890.2575
6918,887.03,896.91,890.2575
6919,884.0,896.91,890.2575
6920,896.46,896.91,890.2575
6921,888.14,896.91,890.2575
6922,882.96,896.91,890.2575
6923,884.31,896.91,890.2575
6924,884.05,892.85,890.8466666666667
6925,889.72,892.85,890.8466666666667
6926,894.88,892.85,890.8466666666667
6927,894.17,892.85,890.8466666666667
6928,895.3,892.85,890.8466666666667
6929,887.03,892.85,890.8466666666667
6930,884.0,892.85,890.8466666666667
6931,896.46,892.85,890.8466666666667
6932,888.14,892.85,890.8466666666667
6933,882.96,892.85,890.8466666666667
6934,884.31,892.85,890.8466666666667
6935,889.28,892.85,890.8466666666667
6936,889.72,884.05,890.1308333333333
6937,894.88,884.05,890.1308333333333
6938,894.17,884.05,890.1308333333333
6939,895.3,884.05,890.1308333333333
6940,887.03,884.05,890.1308333333333
6941,884.0,884.05,890.1308333333333
6942,896.46,884.05,890.1308333333333
6943,888.14,884.05,890.1308333333333
6944,882.96,884.05,890.1308333333333
6945,884.31,884.05,890.1308333333333
6946,889.28,884.05,890.1308333333333
6947,893.67,884.05,890.1308333333333
6948,894.88,889.72,889.5316666666666
6949,894.17,889.72,889.5316666666666
6950,895.3,889.72,889.5316666666666
6951,887.03,889.72,889.5316666666666
6952,884.0,889.72,889.5316666666666
6953,896.46,889.72,889.5316666666666
6954,888.14,889.72,889.5316666666666
6955,882.96,889.72,889.5316666666666
6956,884.31,889.72,889.5316666666666
6957,889.28,889.72,889.5316666666666
6958,893.67,889.72,889.5316666666666
6959,891.68,889.72,889.5316666666666
6960,894.17,894.88,890.6191666666665
6961,895.3,894.88,890.6191666666665
6962,887.03,894.88,890.6191666666665
6963,884.0,894.88,890.6191666666665
6964,896.46,894.88,890.6191666666665
6965,888.14,894.88,890.6191666666665
6966,882.96,894.88,890.6191666666665
6967,884.31,894.88,890.6191666666665
6968,889.28,894.88,890.6191666666665
6969,893.67,894.88,890.6191666666665
6970,891.68,894.88,890.6191666666665
6971,886.6,894.88,890.6191666666665
6972,895.3,894.17,891.0508333333332
6973,887.03,894.17,891.0508333333332
6974,884.0,894.17,891.0508333333332
6975,896.46,894.17,891.0508333333332
6976,888.14,894.17,891.0508333333332
6977,882.96,894.17,891.0508333333332
6978,884.31,894.17,891.0508333333332
6979,889.28,894.17,891.0508333333332
6980,893.67,894.17,891.0508333333332
6981,891.68,894.17,891.0508333333332
6982,886.6,894.17,891.0508333333332
6983,891.43,894.17,891.0508333333332
6984,887.03,895.3,891.355
6985,884.0,895.3,891.355
6986,896.46,895.3,891.355
6987,888.14,895.3,891.355
6988,882.96,895.3,891.355
6989,884.31,895.3,891.355
6990,889.28,895.3,891.355
6991,893.67,895.3,891.355
6992,891.68,895.3,891.355
6993,886.6,895.3,891.355
6994,891.43,895.3,891.355
6995,894.53,895.3,891.355
6996,884.0,887.03,890.9391666666666
6997,896.46,887.03,890.9391666666666
6998,888.14,887.03,890.9391666666666
6999,882.96,887.03,890.9391666666666
7000,884.31,887.03,890.9391666666666
7001,889.28,887.03,890.9391666666666
7002,893.67,887.03,890.9391666666666
7003,891.68,887.03,890.9391666666666
7004,886.6,887.03,890.9391666666666
7005,891.43,887.03,890.9391666666666
7006,894.53,887.03,890.9391666666666
7007,886.62,887.03,890.9391666666666
7008,896.46,884.0,890.745
7009,888.14,884.0,890.745
7010,882.96,884.0,890.745
7011,884.31,884.0,890.745
7012,889.28,884.0,890.745
7013,893.67,884.0,890.745
7014,891.68,884.0,890.745
7015,886.6,884.0,890.745
7016,891.43,884.0,890.745
7017,894.53,884.0,890.745
7018,886.62,884.0,890.745
7019,886.54,884.0,890.745
7020,888.14,896.46,890.7491666666668
7021,882.96,896.46,890.7491666666668
7022,884.31,896.46,890.7491666666668
7023,889.28,896.46,890.7491666666668
7024,893.67,896.46,890.7491666666668
7025,891.68,896.46,890.7491666666668
7026,886.6,896.46,890.7491666666668
7027,891.43,896.46,890.7491666666668
7028,894.53,896.46,890.7491666666668
7029,886.62,896.46,890.7491666666668
7030,886.54,896.46,890.7491666666668
7031,893.35,896.46,890.7491666666668
7032,882.96,888.14,891.1283333333331
7033,884.31,888.14,891.1283333333331
7034,889.28,888.14,891.1283333333331
7035,893.67,888.14,891.1283333333331
7036,891.68,888.14,891.1283333333331
7037,886.6,888.14,891.1283333333331
7038,891.43,888.14,891.1283333333331
7039,894.53,888.14,891.1283333333331
7040,886.62,888.14,891.1283333333331
7041,886.54,888.14,891.1283333333331
7042,893.35,888.14,891.1283333333331
7043,886.91,888.14,891.1283333333331
7044,884.31,882.96,890.5391666666665
7045,889.28,882.96,890.5391666666665
7046,893.67,882.96,890.5391666666665
7047,891.68,882.96,890.5391666666665
7048,886.6,882.96,890.5391666666665
7049,891.43,882.96,890.5391666666665
7050,894.53,882.96,890.5391666666665
7051,886.62,882.96,890.5391666666665
7052,886.54,882.96,890.5391666666665
7053,893.35,882.96,890.5391666666665
7054,886.91,882.96,890.5391666666665
7055,892.73,882.96,890.5391666666665
7056,889.28,884.31,889.4891666666667
7057,893.67,884.31,889.4891666666667
7058,891.68,884.31,889.4891666666667
7059,886.6,884.31,889.4891666666667
7060,891.43,884.31,889.4891666666667
7061,894.53,884.31,889.4891666666667
7062,886.62,884.31,889.4891666666667
7063,886.54,884.31,889.4891666666667
7064,893.35,884.31,889.4891666666667
7065,886.91,884.31,889.4891666666667
7066,892.73,884.31,889.4891666666667
7067,893.09,884.31,889.4891666666667
7068,893.67,889.28,889.1916666666666
7069,891.68,889.28,889.1916666666666
7070,886.6,889.28,889.1916666666666
7071,891.43,889.28,889.1916666666666
7072,894.53,889.28,889.1916666666666
7073,886.62,889.28,889.1916666666666
7074,886.54,889.28,889.1916666666666
7075,893.35,889.28,889.1916666666666
7076,886.91,889.28,889.1916666666666
7077,892.73,889.28,889.1916666666666
7078,893.09,889.28,889.1916666666666
7079,891.55,889.28,889.1916666666666
7080,891.68,893.67,889.9933333333333
7081,886.6,893.67,889.9933333333333
7082,891.43,893.67,889.9933333333333
7083,894.53,893.67,889.9933333333333
7084,886.62,893.67,889.9933333333333
7085,886.54,893.67,889.9933333333333
7086,893.35,893.67,889.9933333333333
7087,886.91,893.67,889.9933333333333
7088,892.73,893.67,889.9933333333333
7089,893.09,893.67,889.9933333333333
7090,891.55,893.67,889.9933333333333
7091,888.01,893.67,889.9933333333333
7092,886.6,891.68,890.1566666666668
7093,891.43,891.68,890.1566666666668
7094,894.53,891.68,890.1566666666668
7095,886.62,891.68,890.1566666666668
7096,886.54,891.68,890.1566666666668
7097,893.35,891.68,890.1566666666668
7098,886.91,891.68,890.1566666666668
7099,892.73,891.68,890.1566666666668
7100,893.09,891.68,890.1566666666668
7101,891.55,891.68,890.1566666666668
7102,888.01,891.68,890.1566666666668
7103,889.91,891.68,890.1566666666668
7104,891.43,886.6,889.4666666666667
7105,894.53,886.6,889.4666666666667
7106,886.62,886.6,889.4666666666667
7107,886.54,886.6,889.4666666666667
7108,893.35,886.6,889.4666666666667
7109,886.91,886.6,889.4666666666667
7110,892.73,886.6,889.4666666666667
7111,893.09,886.6,889.4666666666667
7112,891.55,886.6,889.4666666666667
7113,888.01,886.6,889.4666666666667
7114,889.91,886.6,889.4666666666667
7115,894.73,886.6,889.4666666666667
7116,894.53,891.43,889.2383333333333
7117,886.62,891.43,889.2383333333333
7118,886.54,891.43,889.2383333333333
7119,893.35,891.43,889.2383333333333
7120,886.91,891.43,889.2383333333333
7121,892.73,891.43,889.2383333333333
7122,893.09,891.43,889.2383333333333
7123,891.55,891.43,889.2383333333333
7124,888.01,891.43,889.2383333333333
7125,889.91,891.43,889.2383333333333
7126,894.73,891.43,889.2383333333333
7127,897.06,891.43,889.2383333333333
7128,886.62,894.53,889.1741666666668
7129,886.54,894.53,889.1741666666668
7130,893.35,894.53,889.1741666666668
7131,886.91,894.53,889.1741666666668
7132,892.73,894.53,889.1741666666668
7133,893.09,894.53,889.1741666666668
7134,891.55,894.53,889.1741666666668
7135,888.01,894.53,889.1741666666668
7136,889.91,894.53,889.1741666666668
7137,894.73,894.53,889.1741666666668
7138,897.06,894.53,889.1741666666668
7139,887.56,894.53,889.1741666666668
7140,886.54,886.62,889.1400000000002
7141,893.35,886.62,889.1400000000002
7142,886.91,886.62,889.1400000000002
7143,892.73,886.62,889.1400000000002
7144,893.09,886.62,889.1400000000002
7145,891.55,886.62,889.1400000000002
7146,888.01,886.62,889.1400000000002
7147,889.91,886.62,889.1400000000002
7148,894.73,886.62,889.1400000000002
7149,897.06,886.62,889.1400000000002
7150,887.56,886.62,889.1400000000002
7151,887.74,886.62,889.1400000000002
7152,893.35,886.54,889.3516666666668
7153,886.91,886.54,889.3516666666668
7154,892.73,886.54,889.3516666666668
7155,893.09,886.54,889.3516666666668
7156,891.55,886.54,889.3516666666668
7157,888.01,886.54,889.3516666666668
7158,889.91,886.54,889.3516666666668
7159,894.73,886.54,889.3516666666668
7160,897.06,886.54,889.3516666666668
7161,887.56,886.54,889.3516666666668
7162,887.74,886.54,889.3516666666668
7163,894.06,886.54,889.3516666666668
7164,886.91,893.35,889.0924999999999
7165,892.73,893.35,889.0924999999999
7166,893.09,893.35,889.0924999999999
7167,891.55,893.35,889.0924999999999
7168,888.01,893.35,889.0924999999999
7169,889.91,893.35,889.0924999999999
7170,894.73,893.35,889.0924999999999
7171,897.06,893.35,889.0924999999999
7172,887.56,893.35,889.0924999999999
7173,887.74,893.35,889.0924999999999
7174,894.06,893.35,889.0924999999999
7175,891.11,893.35,889.0924999999999
7176,892.73,886.91,888.9899999999999
7177,893.09,886.91,888.9899999999999
7178,891.55,886.91,888.9899999999999
7179,888.01,886.91,888.9899999999999
7180,889.91,886.91,888.9899999999999
7181,894.73,886.91,888.9899999999999
7182,897.06,886.91,888.9899999999999
7183,887.56,886.91,888.9899999999999
7184,887.74,886.91,888.9899999999999
7185,894.06,886.91,888.9899999999999
7186,891.11,886.91,888.9899999999999
7187,887.26,886.91,888.9899999999999
7188,893.09,892.73,889.8041666666667
7189,891.55,892.73,889.8041666666667
7190,888.01,892.73,889.8041666666667
7191,889.91,892.73,889.8041666666667
7192,894.73,892.73,889.8041666666667
7193,897.06,892.73,889.8041666666667
7194,887.56,892.73,889.8041666666667
7195,887.74,892.73,889.8041666666667
7196,894.06,892.73,889.8041666666667
7197,891.11,892.73,889.8041666666667
7198,887.26,892.73,889.8041666666667
7199,885.19,892.73,889.8041666666667
7200,891.55,893.09,890.5358333333334
7201,888.01,893.09,890.5358333333334
7202,889.91,893.09,890.5358333333334
7203,894.73,893.09,890.5358333333334
7204,897.06,893.09,890.5358333333334
7205,887.56,893.09,890.5358333333334
7206,887.74,893.09,890.5358333333334
7207,894.06,893.09,890.5358333333334
7208,891.11,893.09,890.5358333333334
7209,887.26,893.09,890.5358333333334
7210,885.19,893.09,890.5358333333334
7211,897.74,893.09,890.5358333333334
7212,888.01,891.55,890.7249999999999
7213,889.91,891.55,890.7249999999999
7214,894.73,891.55,890.7249999999999
7215,897.06,891.55,890.7249999999999
7216,887.56,891.55,890.7249999999999
7217,887.74,891.55,890.7249999999999
7218,894.06,891.55,890.7249999999999
7219,891.11,891.55,890.7249999999999
7220,887.26,891.55,890.7249999999999
7221,885.19,891.55,890.7249999999999
7222,897.74,891.55,890.7249999999999
7223,894.44,891.55,890.7249999999999
7224,889.91,888.01,890.2533333333332
7225,894.73,888.01,890.2533333333332
7226,897.06,888.01,890.2533333333332
7227,887.56,888.01,890.2533333333332
7228,887.74,888.01,890.2533333333332
7229,894.06,888.01,890.2533333333332
7230,891.11,888.01,890.2533333333332
7231,887.26,888.01,890.2533333333332
7232,885.19,888.01,890.2533333333332
7233,897.74,888.01,890.2533333333332
7234,894.44,888.01,890.2533333333332
7235,885.74,888.01,890.2533333333332
7236,894.73,889.91,890.1058333333334
7237,897.06,889.91,890.1058333333334
7238,887.56,889.91,890.1058333333334
7239,887.74,889.91,890.1058333333334
7240,894.06,889.91,890.1058333333334
7241,891.11,889.91,890.1058333333334
7242,887.26,889.91,890.1058333333334
7243,885.19,889.91,890.1058333333334
7244,897.74,889.91,890.1058333333334
7245,894.44,889.91,890.1058333333334
7246,885.74,889.91,890.1058333333334
7247,884.23,889.91,890.1058333333334
7248,897.06,894.73,890.7833333333333
7249,887.56,894.73,890.7833333333333
7250,887.74,894.73,890.7833333333333
7251,894.06,894.73,890.7833333333333
7252,891.11,894.73,890.7833333333333
7253,887.26,894.73,890.7833333333333
7254,885.19,894.73,890.7833333333333
7255,897.74,894.73,890.7833333333333
7256,894.44,894.73,890.7833333333333
7257,885.74,894.73,890.7833333333333
7258,884.23,894.73,890.7833333333333
7259,896.89,894.73,890.7833333333333
7260,887.56,897.06,891.2524999999999
7261,887.74,897.06,891.2524999999999
7262,894.06,897.06,891.2524999999999
7263,891.11,897.06,891.2524999999999
7264,887.26,897.06,891.2524999999999
7265,885.19,897.06,891.2524999999999
7266,897.74,897.06,891.2524999999999
7267,894.44,897.06,891.2524999999999
7268,885.74,897.06,891.2524999999999
7269,884.23,897.06,891.2524999999999
7270,896.89,897.06,891.2524999999999
7271,888.95,897.06,891.2524999999999
7272,887.74,887.56,890.6716666666666
7273,894.06,887.56,890.6716666666666
7274,891.11,887.56,890.6716666666666
7275,887.26,887.56,890.6716666666666
7276,885.19,887.56,890.6716666666666
7277,897.74,887.56,890.6716666666666
7278,894.44,887.56,890.6716666666666
7279,885.74,887.56,890.6716666666666
7280,884.23,887.56,890.6716666666666
7281,896.89,887.56,890.6716666666666
7282,888.95,887.56,890.6716666666666
7283,888.47,887.56,890.6716666666666
7284,894.06,887.74,890.7649999999999
7285,891.11,887.74,890.7649999999999
7286,887.26,887.74,890.7649999999999
7287,885.19,887.74,890.7649999999999
7288,897.74,887.74,890.7649999999999
7289,894.44,887.74,890.7649999999999
7290,885.74,887.74,890.7649999999999
7291,884.23,887.74,890.7649999999999
7292,896.89,887.74,890.7649999999999
7293,888.95,887.74,890.7649999999999
7294,888.47,887.74,890.7649999999999
7295,891.83,887.74,890.7649999999999
7296,891.11,894.06,891.3916666666665
7297,887.26,894.06,891.3916666666665
7298,885.19,894.06,891.3916666666665
7299,897.74,894.06,891.3916666666665
7300,894.44,894.06,891.3916666666665
7301,885.74,894.06,891.3916666666665
7302,884.23,894.06,891.3916666666665
7303,896.89,894.06,891.3916666666665
7304,888.95,894.06,891.3916666666665
7305,888.47,894.06,891.3916666666665
7306,891.83,894.06,891.3916666666665
7307,886.7,894.06,891.3916666666665
7308,887.26,891.11,891.2049999999999
7309,885.19,891.11,891.2049999999999
7310,897.74,891.11,891.2049999999999
7311,894.44,891.11,891.2049999999999
7312,885.74,891.11,891.2049999999999
7313,884.23,891.11,891.2049999999999
7314,896.89,891.11,891.2049999999999
7315,888.95,891.11,891.2049999999999
7316,888.47,891.11,891.2049999999999
7317,891.83,891.11,891.2049999999999
7318,886.7,891.11,891.2049999999999
7319,887.28,891.11,891.2049999999999
7320,885.19,887.26,891.2341666666666
7321,897.74,887.26,891.2341666666666
7322,894.44,887.26,891.2341666666666
7323,885.74,887.26,891.2341666666666
7324,884.23,887.26,891.2341666666666
7325,896.89,887.26,891.2341666666666
7326,888.95,887.26,891.2341666666666
7327,888.47,887.26,891.2341666666666
7328,891.83,887.26,891.2341666666666
7329,886.7,887.26,891.2341666666666
7330,887.28,887.26,891.2341666666666
7331,886.07,887.26,891.2341666666666
7332,897.74,885.19,890.6058333333334
7333,894.44,885.19,890.6058333333334
7334,885.74,885.19,890.6058333333334
7335,884.23,885.19,890.6058333333334
7336,896.89,885.19,890.6058333333334
7337,888.95,885.19,890.6058333333334
7338,888.47,885.19,890.6058333333334
7339,891.83,885.19,890.6058333333334
7340,886.7,885.19,890.6058333333334
7341,887.28,885.19,890.6058333333334
7342,886.07,885.19,890.6058333333334
7343,901.96,885.19,890.6058333333334
7344,894.44,897.74,890.9933333333333
7345,885.74,897.74,890.9933333333333
7346,884.23,897.74,890.9933333333333
7347,896.89,897.74,890.9933333333333
7348,888.95,897.74,890.9933333333333
7349,888.47,897.74,890.9933333333333
7350,891.83,897.74,890.9933333333333
7351,886.7,897.74,890.9933333333333
7352,887.28,897.74,890.9933333333333
7353,886.07,897.74,890.9933333333333
7354,901.96,897.74,890.9933333333333
7355,902.01,897.74,890.9933333333333
7356,885.74,894.44,891.2341666666667
7357,884.23,894.44,891.2341666666667
7358,896.89,894.44,891.2341666666667
7359,888.95,894.44,891.2341666666667
7360,888.47,894.44,891.2341666666667
7361,891.83,894.44,891.2341666666667
7362,886.7,894.44,891.2341666666667
7363,887.28,894.44,891.2341666666667
7364,886.07,894.44,891.2341666666667
7365,901.96,894.44,891.2341666666667
7366,902.01,894.44,891.2341666666667
7367,892.94,894.44,891.2341666666667
7368,884.23,885.74,891.0450000000001
7369,896.89,885.74,891.0450000000001
7370,888.95,885.74,891.0450000000001
7371,888.47,885.74,891.0450000000001
7372,891.83,885.74,891.0450000000001
7373,886.7,885.74,891.0450000000001
7374,887.28,885.74,891.0450000000001
7375,886.07,885.74,891.0450000000001
7376,901.96,885.74,891.0450000000001
7377,902.01,885.74,891.0450000000001
7378,892.94,885.74,891.0450000000001
7379,901.75,885.74,891.0450000000001
7380,896.89,884.23,890.5716666666666
7381,888.95,884.23,890.5716666666666
7382,888.47,884.23,890.5716666666666
7383,891.83,884.23,890.5716666666666
7384,886.7,884.23,890.5716666666666
7385,887.28,884.23,890.5716666666666
7386,886.07,884.23,890.5716666666666
7387,901.96,884.23,890.5716666666666
7388,902.01,884.23,890.5716666666666
7389,892.94,884.23,890.5716666666666
7390,901.75,884.23,890.5716666666666
7391,881.86,884.23,890.5716666666666
7392,888.95,896.89,890.7516666666666
7393,888.47,896.89,890.7516666666666
7394,891.83,896.89,890.7516666666666
7395,886.7,896.89,890.7516666666666
7396,887.28,896.89,890.7516666666666
7397,886.07,896.89,890.7516666666666
7398,901.96,896.89,890.7516666666666
7399,902.01,896.89,890.7516666666666
7400,892.94,896.89,890.7516666666666
7401,901.75,896.89,890.7516666666666
7402,881.86,896.89,890.7516666666666
7403,886.88,896.89,890.7516666666666
7404,888.47,888.95,890.0758333333333
7405,891.83,888.95,890.0758333333333
7406,886.7,888.95,890.0758333333333
7407,887.28,888.95,890.0758333333333
7408,886.07,888.95,890.0758333333333
7409,901.96,888.95,890.0758333333333
7410,902.01,888.95,890.0758333333333
7411,892.94,888.95,890.0758333333333
7412,901.75,888.95,890.0758333333333
7413,881.86,888.95,890.0758333333333
7414,886.88,888.95,890.0758333333333
7415,889.75,888.95,890.0758333333333
7416,891.83,888.47,890.1516666666666
7417,886.7,888.47,890.1516666666666
7418,887.28,888.47,890.1516666666666
7419,886.07,888.47,890.1516666666666
7420,901.96,888.47,890.1516666666666
7421,902.01,888.47,890.1516666666666
7422,892.94,888.47,890.1516666666666
7423,901.75,888.47,890.1516666666666
7424,881.86,888.47,890.1516666666666
7425,886.88,888.47,890.1516666666666
7426,889.75,888.47,890.1516666666666
7427,884.99,888.47,890.1516666666666
7428,886.7,891.83,890.4925
7429,887.28,891.83,890.4925
7430,886.07,891.83,890.4925
7431,901.96,891.83,890.4925
7432,902.01,891.83,890.4925
7433,892.94,891.83,890.4925
7434,901.75,891.83,890.4925
7435,881.86,891.83,890.4925
7436,886.88,891.83,890.4925
7437,889.75,891.83,890.4925
7438,884.99,891.83,890.4925
7439,900.05,891.83,890.4925
7440,887.28,886.7,889.8791666666667
7441,886.07,886.7,889.8791666666667
7442,901.96,886.7,889.8791666666667
7443,902.01,886.7,889.8791666666667
7444,892.94,886.7,889.8791666666667
7445,901.75,886.7,889.8791666666667
7446,881.86,886.7,889.8791666666667
7447,886.88,886.7,889.8791666666667
7448,889.75,886.7,889.8791666666667
7449,884.99,886.7,889.8791666666667
7450,900.05,886.7,889.8791666666667
7451,893.89,886.7,889.8791666666667
7452,886.07,887.28,889.5600000000003
7453,901.96,887.28,889.5600000000003
7454,902.01,887.28,889.5600000000003
7455,892.94,887.28,889.5600000000003
7456,901.75,887.28,889.5600000000003
7457,881.86,887.28,889.5600000000003
7458,886.88,887.28,889.5600000000003
7459,889.75,887.28,889.5600000000003
7460,884.99,887.28,889.5600000000003
7461,900.05,887.28,889.5600000000003
7462,893.89,887.28,889.5600000000003
7463,886.55,887.28,889.5600000000003
7464,901.96,886.07,889.4608333333334
7465,902.01,886.07,889.4608333333334
7466,892.94,886.07,889.4608333333334
7467,901.75,886.07,889.4608333333334
7468,881.86,886.07,889.4608333333334
7469,886.88,886.07,889.4608333333334
7470,889.75,886.07,889.4608333333334
7471,884.99,886.07,889.4608333333334
7472,900.05,886.07,889.4608333333334
7473,893.89,886.07,889.4608333333334
7474,886.55,886.07,889.4608333333334
7475,893.18,886.07,889.4608333333334
7476,902.01,901.96,890.8583333333332
7477,892.94,901.96,890.8583333333332
7478,901.75,901.96,890.8583333333332
7479,881.86,901.96,890.8583333333332
7480,886.88,901.96,890.8583333333332
7481,889.75,901.96,890.8583333333332
7482,884.99,901.96,890.8583333333332
7483,900.05,901.96,890.8583333333332
